"January 21, 1992",1992-01-21
"January 22, 1992",1992-01-22
"January 23, 1992",1992-01-23
"January 24, 1992",1992-01-24
"January 25, 1992",1992-01-25
"January 26, 1992",1992-01-26
"January 27, 1992",1992-01-27
"January 28, 1992",1992-01-28
"January 29, 1992",1992-01-29
"January 30, 1992",1992-01-30
"January 31, 1992",1992-01-31
"February 01, 1992",1992-02-01
"February 02, 1992",1992-02-02
"February 03, 1992",1992-02-03
"February 04, 1992",1992-02-04
"February 05, 1992",1992-02-05
"February 06, 1992",1992-02-06
"February 07, 1992",1992-02-07
"February 08, 1992",1992-02-08
"February 09, 1992",1992-02-09
"February 10, 1992",1992-02-10
"February 11, 1992",1992-02-11
"February 12, 1992",1992-02-12
"February 13, 1992",1992-02-13
"February 14, 1992",1992-02-14
"February 15, 1992",1992-02-15
"February 16, 1992",1992-02-16
"February 17, 1992",1992-02-17
"February 18, 1992",1992-02-18
"February 19, 1992",1992-02-19
"February 20, 1992",1992-02-20
"February 21, 1992",1992-02-21
"February 22, 1992",1992-02-22
"February 23, 1992",1992-02-23
"February 24, 1992",1992-02-24
"February 25, 1992",1992-02-25
"February 26, 1992",1992-02-26
"February 27, 1992",1992-02-27
"February 28, 1992",1992-02-28
"February 29, 1992",1992-02-29
"March 01, 1992",1992-03-01
"March 02, 1992",1992-03-02
"March 03, 1992",1992-03-03
"March 04, 1992",1992-03-04
"March 05, 1992",1992-03-05
"March 06, 1992",1992-03-06
"March 07, 1992",1992-03-07
"March 08, 1992",1992-03-08
"March 09, 1992",1992-03-09
"March 10, 1992",1992-03-10
"March 11, 1992",1992-03-11
"March 12, 1992",1992-03-12
"March 13, 1992",1992-03-13
"March 14, 1992",1992-03-14
"March 15, 1992",1992-03-15
"March 16, 1992",1992-03-16
"March 17, 1992",1992-03-17
"March 18, 1992",1992-03-18
"March 19, 1992",1992-03-19
"March 20, 1992",1992-03-20
"March 21, 1992",1992-03-21
"March 22, 1992",1992-03-22
"March 23, 1992",1992-03-23
"March 24, 1992",1992-03-24
"March 25, 1992",1992-03-25
"March 26, 1992",1992-03-26
"March 27, 1992",1992-03-27
"March 28, 1992",1992-03-28
"March 29, 1992",1992-03-29
"March 30, 1992",1992-03-30
"March 31, 1992",1992-03-31
"April 01, 1992",1992-04-01
"April 02, 1992",1992-04-02
"April 03, 1992",1992-04-03
"April 04, 1992",1992-04-04
"April 05, 1992",1992-04-05
"April 06, 1992",1992-04-06
"April 07, 1992",1992-04-07
"April 08, 1992",1992-04-08
"April 09, 1992",1992-04-09
"April 10, 1992",1992-04-10
"April 11, 1992",1992-04-11
"April 12, 1992",1992-04-12
"April 13, 1992",1992-04-13
"April 14, 1992",1992-04-14
"April 15, 1992",1992-04-15
"April 16, 1992",1992-04-16
"April 17, 1992",1992-04-17
"April 18, 1992",1992-04-18
"April 19, 1992",1992-04-19
"April 20, 1992",1992-04-20
"April 21, 1992",1992-04-21
"April 22, 1992",1992-04-22
"April 23, 1992",1992-04-23
"April 24, 1992",1992-04-24
"April 25, 1992",1992-04-25
"April 26, 1992",1992-04-26
"April 27, 1992",1992-04-27
"April 28, 1992",1992-04-28
"April 29, 1992",1992-04-29
"April 30, 1992",1992-04-30
"May 01, 1992",1992-05-01
"May 02, 1992",1992-05-02
"May 03, 1992",1992-05-03
"May 04, 1992",1992-05-04
"May 05, 1992",1992-05-05
"May 06, 1992",1992-05-06
"May 07, 1992",1992-05-07
"May 08, 1992",1992-05-08
"May 09, 1992",1992-05-09
"May 10, 1992",1992-05-10
"May 11, 1992",1992-05-11
"May 12, 1992",1992-05-12
"May 13, 1992",1992-05-13
"May 14, 1992",1992-05-14
"May 15, 1992",1992-05-15
"May 16, 1992",1992-05-16
"May 17, 1992",1992-05-17
"May 18, 1992",1992-05-18
"May 19, 1992",1992-05-19
"May 20, 1992",1992-05-20
"May 21, 1992",1992-05-21
"May 22, 1992",1992-05-22
"May 23, 1992",1992-05-23
"May 24, 1992",1992-05-24
"May 25, 1992",1992-05-25
"May 26, 1992",1992-05-26
"May 27, 1992",1992-05-27
"May 28, 1992",1992-05-28
"May 29, 1992",1992-05-29
"May 30, 1992",1992-05-30
"May 31, 1992",1992-05-31
"June 01, 1992",1992-06-01
"June 02, 1992",1992-06-02
"June 03, 1992",1992-06-03
"June 04, 1992",1992-06-04
"June 05, 1992",1992-06-05
"June 06, 1992",1992-06-06
"June 07, 1992",1992-06-07
"June 08, 1992",1992-06-08
"June 09, 1992",1992-06-09
"June 10, 1992",1992-06-10
"June 11, 1992",1992-06-11
"June 12, 1992",1992-06-12
"June 13, 1992",1992-06-13
"June 14, 1992",1992-06-14
"June 15, 1992",1992-06-15
"June 16, 1992",1992-06-16
"June 17, 1992",1992-06-17
"June 18, 1992",1992-06-18
"June 19, 1992",1992-06-19
"June 20, 1992",1992-06-20
"June 21, 1992",1992-06-21
"June 22, 1992",1992-06-22
"June 23, 1992",1992-06-23
"June 24, 1992",1992-06-24
"June 25, 1992",1992-06-25
"June 26, 1992",1992-06-26
"June 27, 1992",1992-06-27
"June 28, 1992",1992-06-28
"June 29, 1992",1992-06-29
"June 30, 1992",1992-06-30
"July 01, 1992",1992-07-01
"July 02, 1992",1992-07-02
"July 03, 1992",1992-07-03
"July 04, 1992",1992-07-04
"July 05, 1992",1992-07-05
"July 06, 1992",1992-07-06
"July 07, 1992",1992-07-07
"July 08, 1992",1992-07-08
"July 09, 1992",1992-07-09
"July 10, 1992",1992-07-10
"July 11, 1992",1992-07-11
"July 12, 1992",1992-07-12
"July 13, 1992",1992-07-13
"July 14, 1992",1992-07-14
"July 15, 1992",1992-07-15
"July 16, 1992",1992-07-16
"July 17, 1992",1992-07-17
"July 18, 1992",1992-07-18
"July 19, 1992",1992-07-19
"July 20, 1992",1992-07-20
"July 21, 1992",1992-07-21
"July 22, 1992",1992-07-22
"July 23, 1992",1992-07-23
"July 24, 1992",1992-07-24
"July 25, 1992",1992-07-25
"July 26, 1992",1992-07-26
"July 27, 1992",1992-07-27
"July 28, 1992",1992-07-28
"July 29, 1992",1992-07-29
"July 30, 1992",1992-07-30
"July 31, 1992",1992-07-31
"August 01, 1992",1992-08-01
"August 02, 1992",1992-08-02
"August 03, 1992",1992-08-03
"August 04, 1992",1992-08-04
"August 05, 1992",1992-08-05
"August 06, 1992",1992-08-06
"August 07, 1992",1992-08-07
"August 08, 1992",1992-08-08
"August 09, 1992",1992-08-09
"August 10, 1992",1992-08-10
"August 11, 1992",1992-08-11
"August 12, 1992",1992-08-12
"August 13, 1992",1992-08-13
"August 14, 1992",1992-08-14
"August 15, 1992",1992-08-15
"August 16, 1992",1992-08-16
"August 17, 1992",1992-08-17
"August 18, 1992",1992-08-18
"August 19, 1992",1992-08-19
"August 20, 1992",1992-08-20
"August 21, 1992",1992-08-21
"August 22, 1992",1992-08-22
"August 23, 1992",1992-08-23
"August 24, 1992",1992-08-24
"August 25, 1992",1992-08-25
"August 26, 1992",1992-08-26
"August 27, 1992",1992-08-27
"August 28, 1992",1992-08-28
"August 29, 1992",1992-08-29
"August 30, 1992",1992-08-30
"August 31, 1992",1992-08-31
"September 01, 1992",1992-09-01
"September 02, 1992",1992-09-02
"September 03, 1992",1992-09-03
"September 04, 1992",1992-09-04
"September 05, 1992",1992-09-05
"September 06, 1992",1992-09-06
"September 07, 1992",1992-09-07
"September 08, 1992",1992-09-08
"September 09, 1992",1992-09-09
"September 10, 1992",1992-09-10
"September 11, 1992",1992-09-11
"September 12, 1992",1992-09-12
"September 13, 1992",1992-09-13
"September 14, 1992",1992-09-14
"September 15, 1992",1992-09-15
"September 16, 1992",1992-09-16
"September 17, 1992",1992-09-17
"September 18, 1992",1992-09-18
"September 19, 1992",1992-09-19
"September 20, 1992",1992-09-20
"September 21, 1992",1992-09-21
"September 22, 1992",1992-09-22
"September 23, 1992",1992-09-23
"September 24, 1992",1992-09-24
"September 25, 1992",1992-09-25
"September 26, 1992",1992-09-26
